website-url,category,products-link-href,products-name
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/digital-kitchen-weight-scale-white.html,Digital Kitchen Weight Scale - White
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/huawei-matepad-t-wifi-2gb-16gb.html,Huawei Matepad T (WIFI) 2GB/16GB
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/national-view-king-chef-blender-and-mixer-grinder-2000-watt.html,National View King Chef Blender and Mixer Grinder 2000 Watt
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/livpure-bolt-copper-water-purifier.html,Livpure Bolt Copper Water Purifier
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/instant-hot-water-shower.html,Instant Hot Water Shower
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/skmei-sk1370gr-fashion-wristwatch-for-men.html,Skmei SK1370GR Fashion Wristwatch for Men
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/pritech-pr-1675-3-in-1-electric-shavers-for-men.html,Pritech PR-1675 3 In 1 Electric Shavers For Men
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/victoria-s-secret-love-spell-body-mist-250-ml-for-women.html,Victoria's Secret Love Spell Body Mist 250 ml for Women
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/vivo-v20-se.html,vivo V20 SE with Free vivo Gift Box
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/tp-link-archer-c6-ac1200-wireless-mu-mimo-gigabit-router.html,TP-Link Archer C6 AC1200 Wireless MU-MIMO Gigabit Router
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/vivo-v20-8gb-128gb.html,vivo V20 8GB/128GB
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/vivo-y20-4gb-64gb.html,vivo Y20 4GB/64GB
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/sup-m3-game-box-built-in-900-retro-classic-games-in-mini-handheld-console.html,Sup M3 Game Box Built in 900 Retro Classic Games in Mini Handheld Console
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/victoria-s-secret-you-should-be-dancing-fragrance-mist-250ml.html,Victoria’s Secret You Should Be Dancing Fragrance Mist 250ml
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-2720-flip-4g.html,Nokia 2720 Flip 4G
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-105-ds-2019.html,Nokia 105 DS (2019)
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-150-ds-2020.html,Nokia 150 DS 2020
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/ss-glass-holder.html,SS Glass holder
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/victoria-s-secret-aqua-kiss-body-mist-250-ml-for-women.html,Victoria's Secret Aqua Kiss Body Mist 250 ml for Women
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/silver-crest-mini-portable-juicer.html,Silver Crest Mini Portable Juicer
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-230.html,Nokia 230 DS
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/smk-twister-captain-america-gl-163-full-face-helmet-clear-visor.html,SMK Twister Captain America GL 163 Full Face Helmet (Clear Visor)
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-150.html,Nokia-150 Ds
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/netflix-1-screen-basic-package-subscription-1-month.html,Netflix 1 Screen Sharing 1 Month
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/pritech-pr-2144-professional-hair-trimmer.html,PRITECH PR-2144 Professional Hair Trimmer
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/round-shape-exclusive-wooden-roti-maker-jumbo-size-10-inch-with-both-side-gum-tape-and-food-grade-wrapping-poly-roll.html,Round Shape Exclusive Wooden Roti Maker Jumbo Size 10 Inch with Both Side Gum  Tape and Food Grade Wrapping Poly Roll
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/bosch-compact-toaster-tat6a111gb-white-dark-grey.html,Bosch Compact Toaster (TAT6A111GB) - White & Grey
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/philips-hairdryer-hp8142.html,Philips Hairdryer HP8142
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/miyako-ptc602-electric-room-heater.html,Miyako PTC602 Electric Room Heater
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/redmi-note-9-4gb-64gb.html,Redmi Note 9 4GB/64GB
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/oppo-a33-3gb-32gb.html,Oppo A33 3GB/32GB
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/huawei-y5p-2gb-32gb.html,Huawei Y5p 2GB/32GB
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/high-quality-zepter-kitchen-knife-set-6-pcs.html,High Quality Zepter Kitchen Knife Set 6 Pcs
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/realme-7i.html,realme 7i 8GB/128GB
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-210-ds.html,Nokia 210 DS
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/realme-c12-3gb-32gb.html,realme C12 3GB/32GB
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/ankuxi-disinfected-spray-generator.html,Ankuxi Disinfected Spray Generator
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/skmei-9217blubl-fashion-wristwatch-for-men.html,Skmei 9217BLUBL Fashion Wristwatch for Men
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/skmei-9217blbl-fashion-wristwatch-for-men.html,Skmei 9217BLBL Fashion Wristwatch for Men
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-110ds-2019.html,Nokia 110DS 2019
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/huawei-y8p-6gb-128gb.html,Huawei Y8p 6GB/128GB
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/livpure-platino-copper-water-purifier.html,Livpure Platino Copper Water Purifier
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/oppo-a12-3gb-32gb.html,OPPO A12 3GB/32GB
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/pritech-pr-2046-professional-multipurpose-trimmer-for-men.html,PRITECH PR-2046 Professional Multipurpose Trimmer for Men
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/hp-laserjet-pro-m135w-printer.html,Hp Laserjet Pro M135wifi multination Printer
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/instant-hot-water-tap-with-digital-display.html,Instant Hot Water Tap with Digital Display
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/team-c175-64gb-3-0-usb-pen-drive-black.html,TEAM C175 64GB 3.0 USB Pen Drive - Black
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/xiaomi-4s-55-4k-smart-hdr-eu-version-led-tv-global-version.html,"Xiaomi 4S 55"" 4K Smart HDR EU Version LED TV Global Version"
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/samsung-galaxy-note10-lite.html,Samsung Galaxy Note 10 Lite
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/oppo-f17-8gb-128gb.html,OPPO F17 8GB/128GB
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/bosch-gcm28vw20m-serie-6-chest-freezer.html,BOSCH GCM28VW20M Serie 6 Chest Freezer
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/skmei-9217blsl-fashion-wristwatch-for-men.html,Skmei 9217BLSL Fashion Wristwatch for Men
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-220-4g.html,Nokia 220 4G DS
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/amazfit-gtr-47mm-smart-watch-global-version.html,Amazfit GTR 47mm Smart Watch Global Version
